genre,language,kmeans_mlp,kmeans_beta,kmeans_cvae,kmeans_pca
Baul,Bangla,7,5,9,14
Baul,Bangla,1,13,1,2
Baul,Bangla,8,2,1,4
Baul,Bangla,14,11,11,4
Baul,Bangla,11,14,3,14
Baul,Bangla,7,11,13,4
Baul,Bangla,11,14,3,14
Baul,Bangla,7,5,3,14
Baul,Bangla,8,2,14,4
Baul,Bangla,8,2,1,4
Baul,Bangla,8,2,14,2
Baul,Bangla,14,11,11,4
Baul,Bangla,8,2,14,4
Baul,Bangla,12,12,12,2
Baul,Bangla,14,11,11,4
Baul,Bangla,8,2,14,4
Baul,Bangla,8,2,14,4
Baul,Bangla,14,11,11,4
Baul,Bangla,8,2,14,4
Baul,Bangla,14,11,1,4
Baul,Bangla,12,12,12,2
Baul,Bangla,7,11,13,4
Baul,Bangla,8,2,1,4
Folk,Bangla,14,2,11,2
Folk,Bangla,11,14,3,14
Folk,Bangla,11,14,3,14
Folk,Bangla,11,14,3,14
Folk,Bangla,12,12,12,2
Folk,Bangla,8,2,14,2
Folk,Bangla,1,13,1,2
Folk,Bangla,1,13,1,2
Folk,Bangla,8,2,1,4
Folk,Bangla,12,12,12,4
Folk,Bangla,11,14,3,14
Folk,Bangla,8,2,14,2
Folk,Bangla,8,2,14,4
Folk,Bangla,8,2,14,2
Folk,Bangla,11,14,3,14
Folk,Bangla,7,5,9,14
Folk,Bangla,11,14,3,14
Folk,Bangla,8,2,14,4
Folk,Bangla,11,14,7,14
Folk,Bangla,7,5,3,14
Folk,Bangla,11,13,7,14
Folk,Bangla,8,2,14,4
Folk,Bangla,1,2,1,2
Folk,Bangla,8,2,14,2
Folk,Bangla,11,14,3,14
Folk,Bangla,14,11,11,4
Folk,Bangla,8,2,14,4
Folk,Bangla,8,2,1,4
Folk,Bangla,8,2,14,4
Folk,Bangla,14,11,13,4
Modern_Pop,Bangla,11,14,3,14
Modern_Pop,Bangla,8,2,1,4
Modern_Pop,Bangla,1,13,7,2
Modern_Pop,Bangla,11,14,3,14
Modern_Pop,Bangla,8,2,11,4
Modern_Pop,Bangla,14,11,11,4
Modern_Pop,Bangla,8,2,14,4
Modern_Pop,Bangla,1,12,1,2
Modern_Pop,Bangla,14,11,11,4
Modern_Pop,Bangla,14,11,13,4
Modern_Pop,Bangla,7,5,9,14
Modern_Pop,Bangla,7,5,9,14
Modern_Pop,Bangla,8,2,1,4
Modern_Pop,Bangla,8,2,14,4
Modern_Pop,Bangla,8,2,1,4
Modern_Pop,Bangla,1,13,7,2
Modern_Pop,Bangla,8,2,14,4
Modern_Pop,Bangla,12,12,12,2
Modern_Pop,Bangla,14,2,11,4
Modern_Pop,Bangla,1,13,7,4
Modern_Pop,Bangla,14,11,11,4
Modern_Pop,Bangla,8,2,14,4
Modern_Pop,Bangla,1,2,11,4
Modern_Pop,Bangla,12,12,1,2
Modern_Pop,Bangla,7,13,13,14
Modern_Pop,Bangla,1,2,11,2
Modern_Pop,Bangla,1,13,7,4
Modern_Pop,Bangla,1,13,7,2
Modern_Pop,Bangla,12,12,12,2
Modern_Pop,Bangla,1,12,1,4
Classical,Bangla,12,12,1,2
Classical,Bangla,1,13,7,4
Classical,Bangla,1,13,7,14
Classical,Bangla,1,13,13,4
Classical,Bangla,1,13,1,2
Classical,Bangla,1,13,13,4
Classical,Bangla,11,13,13,14
Classical,Bangla,1,13,7,4
Classical,Bangla,12,12,1,2
Classical,Bangla,1,13,7,14
Classical,Bangla,7,5,3,14
Classical,Bangla,11,13,13,14
Classical,Bangla,8,2,1,2
Classical,Bangla,7,5,9,14
Classical,Bangla,1,13,7,2
Classical,Bangla,1,13,13,14
Classical,Bangla,11,14,3,14
Classical,Bangla,11,14,3,14
Classical,Bangla,1,13,1,4
Classical,Bangla,1,13,7,4
Classical,Bangla,7,5,9,14
Classical,Bangla,8,2,14,2
Classical,Bangla,7,5,3,14
Classical,Bangla,7,14,3,14
Classical,Bangla,11,14,7,14
Classical,Bangla,12,12,12,2
Classical,Bangla,1,13,7,2
Classical,Bangla,11,14,3,14
Classical,Bangla,11,14,3,14
Classical,Bangla,11,14,3,14
